timestamp,open,high,low,close,volume,macd,macd_signal,macd_histogram,bb_upper,bb_lower,bb_width,rsi,atr,stoch_k,stoch_d
2025-09-30 09:53:00,112763.5,112813.3,112720.0,112812.5,725.0235,,,,,,,,0.0,,
2025-09-30 09:54:00,112763.5,112847.0,112720.0,112786.0,722.6953,,,,,,,,0.0,,
2025-09-30 09:55:00,112786.1,112818.2,112691.5,112752.0,709.9228,,,,,,,,0.0,,
2025-09-30 09:56:00,112702.7,112781.3,112666.7,112755.3,1088.6221,,,,,,,,0.0,,
2025-09-30 09:57:00,112704.0,112797.7,112666.7,112708.7,881.2302,,,,,,,,0.0,,
2025-09-30 09:58:00,112708.7,112800.1,112669.9,112674.2,811.6575,,,,,,,,0.0,,
2025-09-30 09:59:00,112674.2,112755.3,112638.0,112739.4,840.8517,,,,,,,,0.0,,
2025-09-30 10:00:00,112739.8,112740.0,112624.0,112694.7,729.769,,,,,,,,0.0,,
2025-09-30 10:01:00,112695.5,112722.9,112611.0,112670.0,596.0966,,,,,,,,0.0,,
2025-09-30 10:02:00,112670.0,112681.4,112560.0,112627.7,1015.8434,,,,,,,,0.0,,
2025-09-30 10:03:00,112627.7,112718.4,112510.7,112679.0,3066.4036,,,,,,,,0.0,,
2025-09-30 10:04:00,112679.0,112750.0,112500.0,112735.6,5629.5314,,,,,,,,0.0,,
2025-09-30 10:05:00,112735.6,112771.1,112666.8,112755.3,889.4829,,,,,,,,0.0,,
2025-09-30 10:06:00,112755.3,112818.2,112666.7,112761.9,965.6227,,,,112828.6474680436,112621.68110338498,0.0018354281424719902,51.506034900532605,135.9214285714292,75.47550432276489,
2025-09-30 10:07:00,112808.9,112851.7,112727.3,112840.0,898.6953,,,,112838.677051472,112615.58009138516,0.001977108827426809,62.090725450416954,135.09846938775527,96.67330110890043,
2025-09-30 10:08:00,112840.0,112854.3,112738.0,112774.0,726.4459,,,,112835.99888821576,112616.5439689271,0.0019459708735050853,51.80095232787707,133.7557215743444,77.3355913068015,83.16146557948895
2025-09-30 10:09:00,112824.1,112932.8,112768.7,112883.0,1193.5198,17.81726691541553,,,112874.13159269525,112597.1255501619,0.002453921693553063,62.773325172991804,135.92317003332022,88.49353049907519,87.50080763825905
2025-09-30 10:10:00,112883.0,112933.4,112805.0,112880.0,623.465,26.46032865268353,,,112903.5228059787,112585.54862259272,0.0028169222482812544,62.35260230051158,135.3858007452255,87.67881864328683,84.50264681638784
2025-09-30 10:11:00,112880.0,112886.2,112776.8,112840.0,513.548,27.337992849992588,,,112919.30839141336,112588.52018001521,0.002931480072652843,56.87873416381965,133.52967212056612,78.44946931241452,84.87393948492551
2025-09-30 10:12:00,112840.0,112866.8,112763.0,112840.9,548.7044,27.36976086666982,,,112930.47800003154,112601.16485711133,0.002918384583251321,56.97026672260764,131.40612411195445,78.65712967235781,81.59513920935306
2025-09-30 10:13:00,112841.0,112842.0,112750.0,112819.2,577.9229,24.304816264193505,,,112937.79267480779,112605.25018233505,0.0029475700277323477,53.99426197852544,128.59140096110056,73.65020766036027,76.91893554837753
2025-09-30 10:14:00,112820.9,112826.0,112750.0,112819.2,620.4198,21.58572329794697,,,112942.137696821,112618.69087460755,0.002866948375927551,53.99426197852544,124.83487232102195,73.65020766036027,75.31918166435945
2025-09-30 10:15:00,112820.7,112866.8,112750.0,112866.8,596.5485,24.46176462256699,,,112948.72269145116,112640.22016569167,0.0027333327936956,59.39092224197188,124.26095286952058,84.63313336409963,77.31118289494005
2025-09-30 10:16:00,112866.8,112888.0,112750.0,112828.0,639.0368,21.535033572363318,,,112929.12747514187,112688.42966771527,0.0021333162639291087,53.846225494517824,125.24231337884054,75.68066451315283,77.98800184587091
2025-09-30 10:17:00,112828.0,112832.0,112750.0,112789.0,463.5782,14.646552017351496,21.033521047289728,-6.386969029938232,112911.65915152617,112721.61227704523,0.001684977032165665,48.90402976332835,122.15357670892335,66.68204891555234,75.66528226426827
2025-09-30 10:18:00,112779.0,112813.3,112738.0,112813.3,360.9664,12.222501756681595,19.2713171891681,-7.048815432486506,112904.8209470862,112739.5504814852,0.0014649909682723826,51.868328504156366,118.80689265828617,54.9681289838798,65.77694747086166
2025-09-30 10:19:00,112813.3,112904.8,112736.0,112837.8,1292.308,12.967047212092439,18.01046319375297,-5.04341598166053,112901.17456875397,112754.98257410318,0.0012955941594996018,54.72053583810944,122.37782889698022,64.15448068991664,61.93488619644959
2025-09-30 10:20:00,112880.0,112949.7,112812.5,112812.6,979.725,10.361620682204375,16.48069469144325,-6.119074009238876,112894.7958271203,112768.6041728797,0.0011185953895273763,51.349921439877015,123.43655540433858,38.3543165467649,52.492308740187106
2025-09-30 10:21:00,112812.6,112840.0,112736.0,112741.7,951.4063,0.42671787927974947,13.269899329010551,-12.843181449730801,112904.00995251445,112745.34719034268,0.0014073121318178053,43.273622901881645,122.04823001831438,2.6672905942897365,35.058695943657085
2025-09-30 10:22:00,112741.6,112813.3,112680.0,112680.0,773.7641,-13.307948697547545,7.954329723698933,-21.262278421246478,112926.95595064787,112708.97262078071,0.0019345343438689946,37.71451928091728,122.85192787414928,0.0,13.673869047018213
2025-09-30 10:23:00,112680.0,112735.8,112666.7,112692.1,346.5368,-21.130484881578013,2.1373668026435446,-23.267851684221558,112925.64243996794,112683.01470288918,0.002153014604207016,39.359752124275005,119.0125044545676,8.97526501767093,3.8808518706535557
2025-09-30 10:24:00,112666.7,112755.3,112638.0,112727.2,584.765,-22.11691767841694,-2.713490093568552,-19.403427584848387,112912.83732997288,112673.99124145569,0.0021187973134895156,43.98220988671506,118.89018270781298,28.61726018607569,12.530841734582205
2025-09-30 10:25:00,112728.0,112733.4,112625.0,112643.2,482.5742,-31.586132508848095,-8.488018576624462,-23.098113932223633,112920.12139790789,112638.5928878064,0.002499294321374826,36.76035811674755,118.14088394296878,5.605174006774639,14.399233070173752
2025-09-30 10:26:00,112691.5,112782.6,112625.0,112744.2,993.0522,-26.130623440796626,-12.016539549458896,-14.11408389133773,112909.56476370175,112635.33523629824,0.002432316051765973,47.848633158711344,120.95939223275715,36.71080997844107,23.6444147237638
2025-09-30 10:27:00,112744.2,112840.0,112691.5,112828.0,1066.4546,-12.402601777910604,-12.093751995149239,-0.30884978276136543,112911.21723953055,112634.9399033266,0.0024486593416878687,54.91243767293263,122.92657850184592,62.51924853711174,34.945077507442484
2025-09-30 10:28:00,112777.8,112837.5,112727.3,112814.1,780.724,-4.149831201633788,-10.50496783644615,6.355136634812363,112910.34317585001,112635.08539557857,0.0024399235580608875,53.615209275863165,122.0175371802853,58.238373883587165,52.48947746638
2025-09-30 10:29:00,112814.1,112831.6,112694.0,112760.4,640.9996,-4.308413736522198,-9.26565701646136,4.957243279939162,112891.393098664,112638.8354727646,0.0022397723482659826,48.817183147514974,123.13057023883677,41.70003079765796,54.15255107278563
2025-09-30 10:30:00,112760.4,112800.1,112680.0,112755.3,747.9616,-4.878337125177495,-8.388193038204587,3.509855913027092,112880.80177157637,112639.04108556651,0.0021441181568392824,48.37442052354596,122.91410093606314,40.12935016938838,46.68925161687784
2025-09-30 10:31:00,112750.0,112800.1,112679.1,112746.3,576.6466,-6.151905464852462,-7.940935523534162,1.7890300586817007,112876.71769259326,112637.02516454962,0.002125945845173108,47.55473174563506,122.77737944063006,37.3575608253785,39.72898059747495
2025-09-30 10:32:00,112747.7,112752.0,112666.7,112752.0,606.7168,-6.247164922780939,-7.602181403383518,1.355016480602579,112867.74491276439,112637.24080152133,0.002044346098012121,48.15392392463965,120.10042376629954,39.113027409917194,38.866646134894694
2025-09-30 10:33:00,112752.0,112797.7,112669.9,112755.3,663.0651,-5.792105661021196,-7.240166254911054,1.448060593889858,112850.71544409926,112642.48455590072,0.0018467503363348533,48.520628919110585,120.65039349727836,40.12935016938838,38.866646134894694
2025-09-30 10:34:00,112755.3,112807.9,112678.3,112806.8,747.2082,0.3877403881197097,-5.714584926304902,6.102325314424611,112849.18426476089,112643.18716381052,0.0018261053495920835,53.98992963059623,121.289651104615,84.55813953488507,54.60017237139689
2025-09-30 10:35:00,112807.9,112833.0,112720.0,112807.8,697.3463,4.761763819915359,-3.61931517706085,8.381078996976209,112859.07320373108,112642.74108198319,0.0019177053514729933,54.09192140337757,120.69753316857108,85.02325581395485,69.90358183940943
2025-09-30 10:36:00,112807.9,112833.0,112694.0,112829.5,708.7986,10.079316715477034,-0.8795887985532729,10.958905514030308,112869.09829773523,112654.0731308362,0.0019057530778654878,56.35297723024638,122.00485222795886,95.11627906976744,88.23255813953578
2025-09-30 10:37:00,112829.9,112829.9,112691.5,112800.6,595.0173,10.295666452788282,1.3554622517150383,8.940204201073243,112870.5910485896,112668.08037998185,0.0017952977963570124,52.6348971459519,123.17593421167567,81.67441860465387,87.27131782945872
2025-09-30 10:38:00,112802.0,112802.0,112687.5,112755.3,530.8588,5.15769425999315,2.115908653370661,3.041785606622489,112870.02251614098,112672.6631981447,0.001750332959925407,47.36016813730204,122.5562246251274,60.60465116279205,79.13178294573778
2025-09-30 10:39:00,112755.3,112817.4,112685.0,112813.3,717.6854,7.922609922738047,3.277248907244138,4.64536101549391,112850.34119313551,112716.64452115019,0.0011851144500278125,53.75081646170544,123.25935143761788,87.58139534883857,76.6201550387615
2025-09-30 10:40:00,112813.3,112816.9,112640.0,112720.0,943.7453,-0.7281301109760534,2.4761731036001002,-3.2043032145761536,112854.14562740528,112709.38294402328,0.0012842679505145128,44.41062738864255,127.09082633493048,40.0,62.72868217054355
2025-09-30 10:41:00,112720.0,112744.2,112638.0,112708.3,729.5489,-7.99091013155703,0.3827564565686743,-8.373666588125705,112850.30736906154,112696.12120236704,0.0013680107560357507,43.3923349386705,125.59862445386382,35.2380952380967,54.27316352897842
2025-09-30 10:42:00,112708.3,112780.0,112638.0,112752.0,770.2427,-7.959229401792982,-1.285640715103657,-6.673588686689325,112842.74999580979,112694.80714704735,0.0013121084216904276,48.17233111641414,126.77015127858783,58.46153846153846,44.566544566545055
2025-09-30 10:43:00,112752.0,112790.0,112689.4,112755.3,661.6146,-7.374135825608391,-2.5033397372046045,-4.870796088403787,112842.61873234645,112694.20983908212,0.0013162032584218687,48.525806395225615,124.90085475868912,60.153846153847645,51.28449328449427
2025-09-30 10:44:00,112755.3,112840.0,112720.0,112840.0,1013.7701,2.6235618523933226,-1.477959419285019,4.101521271678342,112857.56019310441,112691.36837832417,0.0014728094184707132,56.69041778334009,124.55079370449705,100.0,72.87179487179537
2025-09-30 10:45:00,112840.0,112868.0,112708.0,112864.6,1044.2971,12.204104398857453,1.2584533443434756,10.945651054513977,112877.25080621397,112688.57776521458,0.0016716759816575847,58.73751167018119,127.08287986846155,98.52173913043731,86.22519509476166
2025-09-30 10:46:00,112864.6,112892.8,112768.7,112887.5,1221.2177,21.07079790260468,5.220922255995717,15.849875646608965,112900.4388316852,112684.74688260048,0.0019106805366822834,60.6042695077614,126.8698170207147,97.91993720565037,98.81389211202922
2025-09-30 10:47:00,112887.5,112930.0,112800.0,112886.7,854.2898,26.59170210514276,9.495078225825125,17.096623879317633,112918.57132516993,112685.38581768723,0.002065659705551704,60.50129341338109,127.09340151923507,85.17123287671133,93.87096973759968
2025-09-30 10:48:00,112886.7,112933.4,112800.1,112886.7,672.5506,29.75203829196107,13.546470239052315,16.205568052908756,112933.00087458164,112682.3705539898,0.0022201935267117568,60.50129341338109,127.53672998214601,84.19092755585714,89.09403254607294
2025-09-30 10:49:00,112886.7,112901.3,112805.0,112883.7,583.0543,30.86901051265886,17.010978293773626,13.858032218885235,112944.99494034043,112681.21934537386,0.0023367022428089565,60.05747948132001,125.3055349834215,83.17535545023762,84.17917196093536
2025-09-30 10:50:00,112883.7,112909.1,112805.0,112908.9,646.3636,33.679040430361056,20.344590721091112,13.334449709269943,112960.4063226816,112677.15082017554,0.002508708370253115,62.54308522819697,123.79085391317753,91.70616113744059,86.35748138117845
2025-09-30 10:51:00,112909.1,112933.4,112805.0,112888.9,636.4215,32.56797369616106,22.789267316105104,9.778706380055958,112971.12596387463,112679.0454646968,0.0025873270018383363,59.38455925047014,124.12007863366443,84.93568043331047,86.60573234032955
2025-09-30 10:52:00,112889.3,112889.7,112800.0,112800.1,483.9279,21.129014628197183,22.457216778523524,-1.3282021503263408,112969.51312557684,112687.05830299458,0.002504029895206218,47.83386090848855,121.66150158840249,54.874746106976644,77.17219589257591
2025-09-30 10:53:00,112800.1,112866.8,112800.0,112866.8,320.1234,20.110005528651527,21.987774528549124,-1.8777689998975973,112974.50551477549,112689.7087709388,0.0025232995339346063,54.92573349114898,117.7428229035168,77.45429925524964,72.42157526517892
2025-09-30 10:54:00,112866.8,112958.0,112800.1,112958.0,1041.6417,29.042295397404814,23.39867870232026,5.643616695084553,112990.65685612071,112707.55742959358,0.0025062361809445035,62.4438201457703,120.61119269612232,100.0,77.44301512074209
2025-09-30 10:55:00,112958.0,113010.0,112833.0,112976.6,3772.1744,36.5672786301875,26.03239868789371,10.534879942293792,112999.7682387989,112736.77461834396,0.0023278592244318284,63.77102362563635,124.63896464639929,91.02150537634564,89.49193487719843
2025-09-30 10:56:00,112976.5,113010.0,112875.0,112930.0,7341.6611,35.68906262741075,27.963731475797122,7.725331151613627,112997.26255247803,112764.70887609341,0.002059272791858829,58.21984966820403,125.3790386002279,75.04678727386197,88.68943088340252
2025-09-30 10:57:00,112930.1,112999.0,112874.0,112888.0,613.7692,29.53402285691118,28.277789752019935,1.256233104891244,112980.81675676518,112800.1118146634,0.0016007453591328335,53.68404120501806,125.35196441449735,59.602649006622514,75.22364721894337
2025-09-30 10:58:00,112888.1,112999.0,112861.0,112875.6,525.7192,23.171673809250933,27.256566563466137,-4.084892754215204,112979.04468597063,112806.96959974368,0.0015244666360750131,52.386386492712546,126.25539552774754,55.49668874172378,63.38204167406942
2025-09-30 10:59:00,112875.8,112877.8,112819.0,112876.6,320.8416,18.311983756313566,25.467650002035626,-7.15566624572206,112978.89263877961,112808.83593264893,0.0015065718326976471,52.48613291419328,121.43715299005149,44.71612101119247,53.27181958651292
2025-09-30 11:00:00,112828.1,112900.0,112805.0,112883.0,669.9432,15.211161404731683,23.416352282574838,-8.205190877843155,112978.7120223378,112808.37369194793,0.0015089812495227234,53.16241108511792,119.54878491933353,39.523809523809526,46.57887309224193
2025-09-30 11:01:00,112840.0,112909.1,112800.1,112896.0,634.4069,14.136243201064644,21.5603304662728,-7.424087265208154,112979.28941319005,112809.12487252422,0.0015072681110565066,54.5766797804781,118.79530028223827,45.714285714285715,43.318072083095906
2025-09-30 11:02:00,112896.0,112944.9,112800.0,112883.7,934.0853,11.677380166394869,19.583740406297213,-7.9063602399023445,112979.17392149991,112808.81179278578,0.0015091827138384783,52.94764451964559,120.65992169064941,39.85714285714147,41.698412698412234
2025-09-30 11:03:00,112883.7,112910.1,112800.0,112877.8,650.4428,9.033539545722306,17.473700234182232,-8.440160688459926,112979.03635822098,112808.10649892189,0.0015142912007418312,52.143643989864884,119.90564156988914,37.04761904762044,40.87301587301587
2025-09-30 11:04:00,112877.8,112890.0,112800.0,112878.5,695.977,7.060426535244915,15.391045494394769,-8.330618959149854,112976.72876537255,112806.07123462747,0.0015118692288175687,52.236313792640004,117.76952431489705,37.38095238095238,38.095238095238095
2025-09-30 11:05:00,112830.8,112894.6,112800.0,112883.0,645.7579,6.021967502441839,13.517229896004185,-7.495262393562346,112976.4213746656,112805.53576819153,0.0015138294204979357,52.86816112136816,116.11455829240482,39.523809523809526,37.98412698412744
2025-09-30 11:06:00,112883.0,112930.0,112800.0,112883.7,734.3835,5.233107738953549,11.86040546459406,-6.62729772564051,112964.46555987328,112829.43444012672,0.0011961967914460945,52.97237787645428,117.10637555723305,39.85714285714147,38.920634920634456
2025-09-30 11:07:00,112883.7,112886.2,112800.0,112875.1,656.1334,3.6029551187966717,10.208915395434582,-6.60596027663791,112964.0323059299,112831.05340835583,0.0011781065759770457,51.46669154400913,114.89877730314477,35.76190476190753,38.38095238095284
2025-09-30 11:08:00,112876.9,112933.4,112800.0,112875.0,570.2757,2.375863057488459,8.642304927845359,-6.2664418703569,112948.83819068418,112834.39038074441,0.001013934085845116,51.44837924083347,116.22029321006258,35.714285714285715,37.111111111111576
2025-09-30 11:09:00,112875.0,112877.7,112766.0,112832.0,352.6334,-3.308937949273968,6.252056352421493,-9.560994301695462,112921.887142832,112840.68428573942,0.0007196793205170153,44.17053844669833,115.89741512362933,27.049180327868854,32.841790268020695
2025-09-30 11:10:00,112833.0,112857.3,112750.0,112828.0,509.6541,-7.601913016929757,3.481262478551243,-11.083175495481001,112913.51285866648,112834.48714133352,0.0007004087401439286,43.5533347964026,115.2833140433703,31.325301204819276,31.36292241565795
2025-09-30 11:11:00,112828.0,112859.2,112750.0,112832.0,620.1248,-9.93774977933208,0.7974600269745789,-10.735209806306658,112914.54914140582,112825.45085859418,0.0007896543782937408,44.390155006659704,114.84879161170079,32.93172690763052,30.43540281343955
2025-09-30 11:12:00,112832.0,112848.6,112750.0,112819.2,576.1794,-12.729494953833637,-1.9079309691870643,-10.821563984646573,112918.0874299529,112813.85542718993,0.0009238853206099777,42.23253158356711,113.68816363943687,35.5053873781422,33.254138496863995
2025-09-30 11:13:00,112819.2,112849.7,112750.0,112840.0,615.0277,-12.034170754646766,-3.933178926279005,-8.10099182836776,112916.86251922246,112809.85176649183,0.0009483405949186859,46.76105363826196,112.68900909376259,46.17752693689209,38.20488040755493
2025-09-30 11:14:00,112840.0,112866.8,112755.3,112845.1,682.8021,-10.689646104467101,-5.284472361916624,-5.4051737425504776,112913.6967974999,112807.60320250012,0.0009401701535979867,47.840736302364874,112.60407987277956,48.79425346331897,43.49238925945108
2025-09-30 11:15:00,112845.1,112846.5,112755.3,112828.1,626.6909,-11.385045207935036,-6.504586931120307,-4.880458276814729,112907.28145976945,112804.31854023055,0.0009125645077680015,44.59428209213279,111.07521702472367,40.07183170857268,45.014537369594585
2025-09-30 11:16:00,112828.1,112833.5,112749.0,112800.0,405.3637,-14.706924953337875,-8.14505453556382,-6.561870417774054,112906.63964858044,112793.00320856243,0.0010074152483866782,39.788035934003815,109.17698723724341,27.6572668112807,38.84111732772411
2025-09-30 11:17:00,112801.4,112831.5,112733.4,112829.5,643.0682,-13.362621445136028,-9.188567917478263,-4.174053527657765,112901.68255313052,112791.06030401232,0.0009804372891681515,46.32799502610921,108.38577386315501,48.05000000000291,38.593032839952095
2025-09-30 11:18:00,112830.8,112847.9,112733.4,112813.9,777.0823,-13.836618490196997,-10.11817803202201,-3.718440458174987,112896.27687506478,112787.23741064953,0.0009665428144515416,43.62927694154875,108.82250430150108,40.25,38.65242227042787
2025-09-30 11:19:00,112814.1,112814.1,112694.0,112784.6,463.4773,-17.07823080556409,-11.510188586730427,-5.5680422188336625,112891.71824417716,112777.73889867998,0.0010105931616300494,39.03046694759114,109.62803970853713,37.8446115288254,42.048203842942776
2025-09-30 11:20:00,112787.5,112819.2,112704.0,112800.0,661.5558,-17.186549670353997,-12.645460803455142,-4.541088866898855,112880.85254048501,112776.64745951499,0.0009238039093086511,42.463281360098804,110.02603687221283,44.27736006683483,40.79065719855341
2025-09-30 11:21:00,112800.0,112861.0,112733.4,112848.0,832.6868,-11.503744202316739,-12.417117483227463,0.913373280910724,112873.054485757,112780.57408567156,0.0008195129739600987,51.60881254831474,111.28131995276946,64.32748538011852,48.81648565859291
2025-09-30 11:22:00,112848.0,112885.7,112765.0,112845.1,924.4589,-7.613070194711327,-11.456308025524237,3.8432378308129103,112863.30472480929,112786.05241804784,0.0006845871620606736,51.08053671865582,111.95408281328572,78.82107459572671,62.47530668089335
2025-09-30 11:23:00,112845.1,112850.4,112750.0,112768.9,335.2407,-13.201911122901947,-11.805428644999779,-1.3964824779021683,112868.80836823657,112771.53448890628,0.0008625949116315326,39.60795928099491,111.12879118376489,39.07146583202677,60.740008602623995
2025-09-30 11:24:00,112765.0,112775.9,112736.0,112775.7,320.0216,-15.984272477639024,-12.64119741152763,-3.3430750661113944,112870.35862801441,112762.51280055703,0.0009562860390791511,40.88395593290264,106.04102038492412,42.61867501304034,53.50373848026461
2025-09-30 11:25:00,112777.9,112819.2,112722.0,112800.0,527.3476,-14.813206933322363,-13.075599315886578,-1.7376076174357848,112867.94056260155,112760.35943739847,0.0009537333794599601,45.32931067558742,105.4095189288579,55.29473135107022,45.66162406537911
2025-09-30 11:26:00,112800.0,112828.0,112708.0,112781.8,458.7206,-15.6600453981373,-13.592488532336723,-2.067556865800576,112867.90173887768,112755.05540397945,0.0010005722102168363,42.73718096974636,106.4516961482252,45.80073030777478,47.90471222396178
2025-09-30 11:27:00,112781.8,112819.2,112691.5,112800.0,629.017,-13.836623956594849,-13.641315617188349,-0.19530833940650005,112862.777073014,112754.46578412884,0.0009602064617478816,46.0590383484666,107.96943213763747,55.870236869207844,52.32189950935094
2025-09-30 11:28:00,112800.0,112851.7,112742.0,112828.0,899.6922,-9.123230763492757,-12.737698646449232,3.6144678829564754,112858.6384630916,112756.16153690839,0.0009082579340519341,50.788842568144574,108.09304412780601,70.28836251287439,57.319776563285664
2025-09-30 11:29:00,112828.0,112854.3,112755.3,112828.1,634.0938,-5.62821248768887,-11.31580141469716,5.68758892700829,112858.63846309161,112756.1615369084,0.0009082571290592646,50.80543340415089,107.44354097581986,70.33985581874761,65.49948506694328
2025-09-30 11:30:00,112828.1,112883.0,112755.3,112883.0,1151.2887,3.0270646532881074,-8.447228201100108,11.474292854388215,112878.54717766936,112748.10996518779,0.0011555080258459722,58.98145405625987,108.89043090611823,98.60968074150509,79.74596635770904
2025-09-30 11:31:00,112883.0,112897.6,112800.0,112883.0,865.6425,8.936217623529956,-4.970539036174095,13.906756659704051,112892.22151740167,112742.07848259834,0.0013300765819771962,58.98145405625987,108.08397155568163,92.91606016496584,87.28853224173952
2025-09-30 11:32:00,112883.0,112930.0,112800.0,112866.7,667.5637,10.989799488786957,-1.7784713311818847,12.768270819968842,112900.56480823972,112741.27804890313,0.00141128215263311,55.78876783978558,109.64940215884722,73.45911949685413,88.32828680110835
2025-09-30 11:33:00,112867.1,112867.1,112755.3,112840.0,595.9575,9.171540050228941,0.41153094510028043,8.760009105128661,112902.164448049,112747.59269480815,0.0013698312056084707,50.92594753916504,109.80301629035834,62.264150943396224,76.21311020173873
2025-09-30 11:34:00,112840.0,112866.8,112750.0,112849.0,662.4399,8.688014017403475,2.0668275595609193,6.621186457842556,112905.23816890987,112751.51897394728,0.0013621670990667607,52.43109999552018,110.30280084104723,66.0377358490566,67.25366876310233
2025-09-30 11:35:00,112849.0,112889.3,112768.7,112883.0,800.5765,11.91698332762462,4.03685871317366,7.880124614450961,112912.72209728729,112749.03504556986,0.0014500593687040986,57.70831348807368,111.03831506668713,80.29350104821803,69.53179594689028
2025-09-30 11:36:00,112883.0,112946.0,112800.0,112883.0,769.2363,13.855110669799615,6.000509104498851,7.854601565300763,112919.94587697653,112747.2255515949,0.0015300826996238635,57.70831348807368,113.53557827620948,75.24557956777996,73.85893882168487
2025-09-30 11:37:00,112883.0,112944.0,112818.2,112944.0,862.6432,21.630726840463467,9.126552651691775,12.504174188771692,112942.47986573316,112749.70584855258,0.0017068106068545304,65.63984352107167,114.41160839933757,99.21414538310412,84.91774199970071
2025-09-30 11:38:00,112944.0,112944.0,112817.4,112916.7,419.5157,23.439036122872494,11.989049345927919,11.449986776944575,112950.25281012073,112762.07576130782,0.0016665121174539407,60.19851161184255,115.2822077993853,88.4872298624743,87.64898493778612
